id,original_text,published_date,label
mg_5e5f5b906c22d4001acaaaac_11537455485791," Please Read:

AS RECEIVED: The new NCP coronavirus may not show sign of infection for many days, how can one know if he/she is infected. By the time they have fever and/or cough and goes to the hospital, the lungs is usually 50 % Fibrosis and it's too late!

Taiwan experts provide a simple self-check that we can do every morning:

Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stuffiness or tightness etc it proves there is no fibrosis in the lungs, basically indicating no infection.

In critical times, please self-check every morning in an environment with clean air!

SERIOUS EXCELLENT ADVICE by Japanese doctors treating COVID-19 cases.  Everyone should ensure your mouth & throat is moist, never DRY. Take a few sips of water every 15 mins at least. WHY?  Even if the virus gets into your mouth...drinking water or other liquids will WASH them down through your oesophagus and into the stomach. Once there in tummy...your stomach ACID will kill all the virus. If you don't drink enough water more regularly...the virus can enter your windpipes and into the LUNGS. That's very dangerous. 

Pls send and share with family, friends and everyone about this ! Take care n may the world recovers from corona virus soon.

請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
mg_5e5f5ca86c22d4001acaaabb_11537476607618,"全文後段是中文解釋！請詳細閱讀！
Please Read:

AS RECEIVED: The new NCP coronavirus may not show sign of infection for many days, how can one know if he/she is infected. By the time they have fever and/or cough and goes to the hospital, the lungs is usually 50 % Fibrosis and it's too late!

Taiwan experts provide a simple self-check that we can do every morning:

Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stuffiness or tightness etc it proves there is no fibrosis in the lungs, basically indicating no infection.

In critical times, please self-check every morning in an environment with clean air!

SERIOUS EXCELLENT ADVICE by Japanese doctors treating COVID-19 cases.  Everyone should ensure your mouth & throat is moist, never DRY. Take a few sips of water every 15 mins at least. WHY?  Even if the virus gets into your mouth...drinking water or other liquids will WASH them down through your oesophagus and into the stomach. Once there in tummy...your stomach ACID will kill all the virus. If you don't drink enough water more regularly...the virus can enter your windpipes and into the LUNGS. That's very dangerous. 

Pls send and share with family, friends and everyone about this ! Take care n may the world recovers from corona virus soon.

請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
mg_5e5ef13b6c22d4001acaa628_11535456099085," 新的NCP冠狀病毒可能會很多天都沒有感染的跡象，那麼如何知道是否被感染了呢？
 最新信息是潛伏期可能長達28天，才有COVID 19症狀明顯。

 那個時候一個人發燒和/或咳嗽才去醫院時，肺部通常有50％的纖維化，為時已晚！

 台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以進行；

 深呼吸，屏住呼吸10秒鐘以上。
 如果您這樣做而沒有咳嗽，沒有不適，悶氣或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

 在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

 日本醫生治療COVID-19病例的嚴重建議。 每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。
 至少每15分鐘喝幾口水。
 為什麼呢？
 即使病毒確實進入了您的口腔，飲用水或其他液體也會通過食道將其沖洗掉並進入胃中。
 您的胃酸會殺死所有病毒。
 如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入LUNGS。
 那很危險。

 請發送和與家人，朋友和每個人分享有關此！

 保重大家，並希望世界盡快從病毒陰霾中恢復過來。",2020/3/4,11
mg_5e5ef4ea6c22d4001acaa645_11535514935726,"給您參考

新的NCP冠狀病毒可能會很多天都沒有感染的跡象，那麼如何知道是否被感染了呢？
最新信息是潛伏期可能長達28天，才有COVID 19症狀明顯。

那個時候一個人發燒和/或咳嗽才去醫院時，肺部通常有50％的纖維化，為時已晚！

台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以進行；

深呼吸，屏住呼吸10秒鐘以上。
如果您這樣做而沒有咳嗽，沒有不適，悶氣或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

日本醫生治療COVID-19病例的嚴重建議。 每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。
至少每15分鐘喝幾口水。
為什麼呢？
即使病毒確實進入了您的口腔，飲用水或其他液體也會通過食道將其沖洗掉並進入胃中。
您的胃酸會殺死所有病毒。
如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入LUNGS。
那很危險。

請發送和與家人，朋友和每個人分享有關此！

保重大家，並希望世界盡快從病毒陰霾中恢復過來。",2020/3/4,11
mg_5e5ef5096c22d4001acaa646_11535516855377,"新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
mg_5e5ef9ef6c22d4001acaa673_11535596816006,"請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
mg_5e5f03856c22d4001acaa6d4_11535760101907,"       
請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點! 世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
mg_5e5f08d16c22d4001acaa708_11535853110167,"     😱😷新型冠狀病毒19在感染初期可能沒有任何症狀，在這樣情況下我們也無法知道自己是否感染。等到有咳嗽、發燒等臨床症狀後去醫院的話，50%肺部已經纖維化了。所以等有臨床症狀後去醫院就已經晚了。

臺灣專家提供了每天早上簡單自檢的方法。

深呼吸後，憋氣10秒種以上，如果沒有咳嗽、不適、胸悶的現象的話，說明肺部沒有纖維化。即沒有感染。

建議大家每天通過這樣小小的努力，為自己作一個診斷~

還有日本專家對新型冠狀病毒提供非常有用的忠告。所有人不要使口和喉嚨處在乾燥的狀態，每15分鐘喝口水是非常有益的，因為即使病毒從口進入到了喉部，通過喝水或其他飲料，讓病毒通過食道進入胃裡。胃裡有胃酸，病毒進到胃裡會被胃酸致死。不經常喝水的話，病毒會通過器官（通過呼吸道）進到肺部的話情況就很危險了。

請把這個資訊與家人分享！",2020/3/4,11
mg_5e5f0c8b6c22d4001acaa72a_11535920535168,"收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。.",2020/3/4,11
mg_5e5f12b86c22d4001acaa767_11536034416479,"全文後段是中文解釋！請詳細閱讀！
Please Read:

AS RECEIVED: The new NCP coronavirus may not show sign of infection for many days, how can one know if he/she is infected. By the time they have fever and/or cough and goes to the hospital, the lungs is usually 50 % Fibrosis and it's too late!

Taiwan experts provide a simple self-check that we can do every morning:

Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stuffiness or tightness etc it proves there is no fibrosis in the lungs, basically indicating no infection.

In critical times, please self-check every morning in an environment with clean air!

SERIOUS EXCELLENT ADVICE by Japanese doctors treating COVID-19 cases.  Everyone should ensure your mouth & throat is moist, never DRY. Take a few sips of water every 15 mins at least. WHY?  Even if the virus gets into your mouth...drinking water or other liquids will WASH them down through your oesophagus and into the stomach. Once there in tummy...your stomach ACID will kill all the virus. If you don't drink enough water more regularly...the virus can enter your windpipes and into the LUNGS. That's very dangerous. 

Pls send and share with family, friends and everyone about this ! Take care n may the world recovers from corona virus soon.

請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/4,11
